id_base_site	id_base_visit	altitude	longitude	latitude	cd_nom	base_site_name	species	visit_date	visit_year	visit_month	pheno_etape	Percentage	fruits_amount	Region	day_of_year
12234	42200	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2015-04-21	2015	4	Feuillaison	10.0		Mont-Blanc Massif	111
12236	42201	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2015-04-30	2015	4	Feuillaison	10.0		Mont-Blanc Massif	120
11482	42323	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2015-08-25	2015	8	Changement de couleur	10.0		Mont-Blanc Massif	237
11484	42324	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2015-08-24	2015	8	Changement de couleur	10.0		Mont-Blanc Massif	236
13224	42325	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2015-08-24	2015	8	Changement de couleur	10.0		Mont-Blanc Massif	236
11484	42356	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2015-09-10	2015	9	Changement de couleur	50.0		Mont-Blanc Massif	253
11482	42357	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2015-09-10	2015	9	Changement de couleur	50.0		Mont-Blanc Massif	253
12628	42577	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2015-09-17	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	260
12629	42578	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2015-09-17	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	260
12630	42579	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2015-09-17	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	260
12628	42580	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2015-10-19	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	292
12629	42581	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2015-10-19	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	292
12630	42582	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2015-10-19	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	292
12631	42583	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2015-09-17	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	260
12632	42584	1590.0	6.765791	45.9575	124308	Sorbier 2	sorbier	2015-09-17	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	260
12633	42585	1590.0	6.766569	45.95731	124308	Sorbier 3	sorbier	2015-09-17	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	260
12631	42586	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2015-10-04	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	277
12632	42587	1590.0	6.765791	45.9575	124308	Sorbier 2	sorbier	2015-10-04	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	277
11619	42605	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2015-09-24	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	267
11619	42606	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2015-09-30	2015	9	Changement de couleur	50.0		Mont-Blanc Massif	273
11620	42607	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2015-09-24	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	267
11620	42608	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2015-09-30	2015	9	Changement de couleur	50.0		Mont-Blanc Massif	273
11621	42609	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2015-09-24	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	267
11621	42610	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2015-10-01	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	274
12234	43050	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2015-10-15	2015	10	Changement de couleur	10.0		Mont-Blanc Massif	288
12234	43051	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2015-10-23	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	296
13349	43052	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2015-10-15	2015	10	Changement de couleur	10.0		Mont-Blanc Massif	288
13349	43053	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2015-10-23	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	296
12236	43054	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2015-10-10	2015	10	Changement de couleur	10.0		Mont-Blanc Massif	283
12236	43055	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2015-10-20	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	293
12227	43056	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2015-09-25	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	268
12227	43057	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2015-10-10	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	283
12229	43058	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2015-09-13	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	256
12229	43059	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2015-10-10	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	283
13350	43060	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2015-09-29	2015	9	Changement de couleur	10.0		Mont-Blanc Massif	272
13350	43061	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2015-10-15	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	288
11499	43221	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2016-04-13	2016	4	Débourrement	10.0		Mont-Blanc Massif	104
11482	43222	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2016-04-13	2016	4	Débourrement	10.0		Mont-Blanc Massif	104
11484	43223	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2016-04-13	2016	4	Débourrement	10.0		Mont-Blanc Massif	104
13224	43290	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2016-04-17	2016	4	Débourrement	10.0		Mont-Blanc Massif	108
11484	43291	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2016-04-20	2016	4	Floraison	10.0		Mont-Blanc Massif	111
13224	43292	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2016-04-20	2016	4	Floraison	10.0		Mont-Blanc Massif	111
11482	43497	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2016-05-03	2016	5	Feuillaison	10.0		Mont-Blanc Massif	124
11484	43498	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2016-05-03	2016	5	Feuillaison	10.0		Mont-Blanc Massif	124
13224	43499	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2016-05-03	2016	5	Feuillaison	10.0		Mont-Blanc Massif	124
11496	43500	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2016-05-03	2016	5	Feuillaison	10.0		Mont-Blanc Massif	124
11498	43501	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2016-05-03	2016	5	Feuillaison	10.0		Mont-Blanc Massif	124
11499	43502	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2016-05-03	2016	5	Feuillaison	10.0		Mont-Blanc Massif	124
11494	43916	1055.0	6.872115	45.93069	98921	Frêne 4		2016-05-18	2016	5	Feuillaison	10.0		Mont-Blanc Massif	139
12234	44126	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2016-04-02	2016	4	Débourrement	10.0		Mont-Blanc Massif	93
12236	44127	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2016-04-09	2016	4	Débourrement	10.0		Mont-Blanc Massif	100
13349	44128	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2016-04-02	2016	4	Débourrement	10.0		Mont-Blanc Massif	93
12234	44129	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2016-04-11	2016	4	Floraison	10.0		Mont-Blanc Massif	102
13349	44131	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2016-04-14	2016	4	Floraison	10.0		Mont-Blanc Massif	105
12234	44132	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2016-04-25	2016	4	Feuillaison	10.0		Mont-Blanc Massif	116
12236	44133	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2016-05-06	2016	5	Feuillaison	10.0		Mont-Blanc Massif	127
13349	44134	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2016-05-06	2016	5	Feuillaison	10.0		Mont-Blanc Massif	127
12232	44137	1040.0	6.87383115291596	45.9217031365427	113432	Epicéa 3		2016-05-09	2016	5	Débourrement	10.0		Mont-Blanc Massif	130
12233	44138	1040.0	6.87015400511882	45.9208081912242	113432	Epicéa 4		2016-05-11	2016	5	Débourrement	10.0		Mont-Blanc Massif	132
13388	44139	1040.0	6.87316596508026	45.9211620362939	113432	Epicéa 5		2016-05-11	2016	5	Débourrement	10.0		Mont-Blanc Massif	132
12232	44140	1040.0	6.87383115291596	45.9217031365427	113432	Epicéa 3		2016-05-21	2016	5	Floraison	10.0		Mont-Blanc Massif	142
12233	44141	1040.0	6.87015400511882	45.9208081912242	113432	Epicéa 4		2016-05-13	2016	5	Floraison	10.0		Mont-Blanc Massif	134
13388	44142	1040.0	6.87316596508026	45.9211620362939	113432	Epicéa 5		2016-05-21	2016	5	Floraison	10.0		Mont-Blanc Massif	142
12232	44143	1040.0	6.87383115291596	45.9217031365427	113432	Epicéa 3		2016-05-28	2016	5	Feuillaison	10.0		Mont-Blanc Massif	149
12233	44144	1040.0	6.87015400511882	45.9208081912242	113432	Epicéa 4		2016-05-17	2016	5	Feuillaison	10.0		Mont-Blanc Massif	138
13388	44145	1040.0	6.87316596508026	45.9211620362939	113432	Epicéa 5		2016-05-28	2016	5	Feuillaison	10.0		Mont-Blanc Massif	149
13350	44148	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2016-04-06	2016	4	Débourrement	10.0		Mont-Blanc Massif	97
12229	44149	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2016-04-12	2016	4	Débourrement	10.0		Mont-Blanc Massif	103
13350	44150	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2016-04-21	2016	4	Floraison	10.0		Mont-Blanc Massif	112
12227	44151	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2016-04-15	2016	4	Floraison	10.0		Mont-Blanc Massif	106
12229	44152	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2016-04-25	2016	4	Floraison	10.0		Mont-Blanc Massif	116
12227	44153	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2016-04-02	2016	4	Débourrement	10.0		Mont-Blanc Massif	93
13350	44154	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2016-04-28	2016	4	Feuillaison	10.0		Mont-Blanc Massif	119
12227	44155	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2016-04-25	2016	4	Feuillaison	10.0		Mont-Blanc Massif	116
12229	44156	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2016-04-28	2016	4	Feuillaison	10.0		Mont-Blanc Massif	119
11623	44538	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2015-10-18	2015	10	Changement de couleur	10.0		Mont-Blanc Massif	291
11623	44539	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2015-10-23	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	296
11624	44540	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2015-10-23	2015	10	Changement de couleur	10.0		Mont-Blanc Massif	296
11624	44541	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2015-10-28	2015	10	Changement de couleur	50.0		Mont-Blanc Massif	301
11484	44624	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2016-08-31	2016	8	Changement de couleur	10.0		Mont-Blanc Massif	244
11482	44625	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2016-09-07	2016	9	Changement de couleur	10.0		Mont-Blanc Massif	251
13224	44626	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2016-09-07	2016	9	Changement de couleur	10.0		Mont-Blanc Massif	251
12628	45039	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2016-05-02	2016	5	Débourrement	10.0		Mont-Blanc Massif	123
12629	45040	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2016-05-02	2016	5	Débourrement	10.0		Mont-Blanc Massif	123
12630	45041	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2016-05-02	2016	5	Débourrement	10.0		Mont-Blanc Massif	123
12628	45042	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2016-06-05	2016	6	Floraison	10.0		Mont-Blanc Massif	157
12629	45043	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2016-06-05	2016	6	Floraison	10.0		Mont-Blanc Massif	157
12630	45044	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2016-06-05	2016	6	Floraison	10.0		Mont-Blanc Massif	157
12628	45045	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2016-06-05	2016	6	Feuillaison	10.0		Mont-Blanc Massif	157
12629	45046	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2016-06-05	2016	6	Feuillaison	10.0		Mont-Blanc Massif	157
12630	45047	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2016-06-05	2016	6	Feuillaison	10.0		Mont-Blanc Massif	157
12628	45048	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2016-09-20	2016	9	Changement de couleur	10.0		Mont-Blanc Massif	264
12628	45049	1590.0	6.766119	45.95713	85903	Bouleau verruqueux 1	bouleau	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12629	45050	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2016-09-20	2016	9	Changement de couleur	10.0		Mont-Blanc Massif	264
12630	45051	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2016-09-20	2016	9	Changement de couleur	10.0		Mont-Blanc Massif	264
12629	45052	1590.0	6.766306	45.957	85903	Bouleau verruqueux 2	bouleau	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12630	45053	1590.0	6.766462	45.95732	85903	Bouleau verruqueux 3	bouleau	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12631	45054	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2016-05-02	2016	5	Débourrement	10.0		Mont-Blanc Massif	123
12631	45055	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2016-06-05	2016	6	Feuillaison	10.0		Mont-Blanc Massif	157
12631	45056	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2016-06-19	2016	6	Floraison	10.0		Mont-Blanc Massif	171
12631	45057	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2016-10-10	2016	10	Changement de couleur	10.0		Mont-Blanc Massif	284
12631	45058	1590.0	6.76642	45.9571	124308	Sorbier 1	sorbier	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12632	45059	1590.0	6.765791	45.9575	124308	Sorbier 2	sorbier	2016-05-02	2016	5	Débourrement	10.0		Mont-Blanc Massif	123
12632	45060	1590.0	6.765791	45.9575	124308	Sorbier 2	sorbier	2016-06-05	2016	6	Feuillaison	10.0		Mont-Blanc Massif	157
12632	45061	1590.0	6.765791	45.9575	124308	Sorbier 2	sorbier	2016-06-19	2016	6	Floraison	10.0		Mont-Blanc Massif	171
12632	45063	1590.0	6.765791	45.9575	124308	Sorbier 2	sorbier	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12633	45064	1590.0	6.766569	45.95731	124308	Sorbier 3	sorbier	2016-05-10	2016	5	Débourrement	10.0		Mont-Blanc Massif	131
12633	45065	1590.0	6.766569	45.95731	124308	Sorbier 3	sorbier	2016-06-05	2016	6	Feuillaison	10.0		Mont-Blanc Massif	157
12633	45066	1590.0	6.766569	45.95731	124308	Sorbier 3	sorbier	2016-06-19	2016	6	Floraison	10.0		Mont-Blanc Massif	171
12633	45068	1590.0	6.766569	45.95731	124308	Sorbier 3	sorbier	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
11050	45084	600.0	6.710752	45.91968	125391	Lilas 1		2016-03-30	2016	3	Débourrement	10.0		Mont-Blanc Massif	90
11050	45085	600.0	6.710752	45.91968	125391	Lilas 1		2016-04-08	2016	4	Feuillaison	10.0		Mont-Blanc Massif	99
11050	45086	600.0	6.710752	45.91968	125391	Lilas 1		2016-04-15	2016	4	Floraison	10.0		Mont-Blanc Massif	106
11051	45087	600.0	6.710822	45.91972	125391	Lilas 2		2016-04-01	2016	4	Débourrement	10.0		Mont-Blanc Massif	92
11051	45088	600.0	6.710822	45.91972	125391	Lilas 2		2016-04-10	2016	4	Feuillaison	10.0		Mont-Blanc Massif	101
11051	45089	600.0	6.710822	45.91972	125391	Lilas 2		2016-04-07	2016	4	Floraison	10.0		Mont-Blanc Massif	98
11052	45090	600.0	6.710744	45.91945	125391	Lilas 3		2016-04-01	2016	4	Débourrement	10.0		Mont-Blanc Massif	92
11052	45091	600.0	6.710744	45.91945	125391	Lilas 3		2016-04-10	2016	4	Feuillaison	10.0		Mont-Blanc Massif	101
11052	45092	600.0	6.710744	45.91945	125391	Lilas 3		2016-04-07	2016	4	Floraison	10.0		Mont-Blanc Massif	98
13436	46212	656.0	6.71098351479	45.9270354905	92606	Noisetier 1	noisetier	2017-02-14	2017	2	Floraison	10.0		Mont-Blanc Massif	45
13454	46227	598.0	6.71927154064179	45.9277705613917	92606	Noisetier 2	noisetier	2017-02-15	2017	2	Floraison	10.0		Mont-Blanc Massif	46
11498	46687	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2017-03-21	2017	3	Débourrement	10.0		Mont-Blanc Massif	80
11496	46688	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2017-03-23	2017	3	Débourrement	10.0		Mont-Blanc Massif	82
11499	46689	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2017-03-23	2017	3	Débourrement	10.0		Mont-Blanc Massif	82
11482	46690	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2017-03-31	2017	3	Débourrement	10.0		Mont-Blanc Massif	90
13224	46741	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2017-03-30	2017	3	Débourrement	10.0		Mont-Blanc Massif	89
11484	46742	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2017-03-23	2017	3	Débourrement	10.0		Mont-Blanc Massif	82
11052	46743	600.0	6.710744	45.91945	125391	Lilas 3		2017-03-17	2017	3	Débourrement	10.0		Mont-Blanc Massif	76
11052	46744	600.0	6.710744	45.91945	125391	Lilas 3		2017-03-22	2017	3	Feuillaison	10.0		Mont-Blanc Massif	81
11050	46745	600.0	6.710752	45.91968	125391	Lilas 1		2017-03-19	2017	3	Débourrement	10.0		Mont-Blanc Massif	78
11050	46746	600.0	6.710752	45.91968	125391	Lilas 1		2017-03-24	2017	3	Feuillaison	10.0		Mont-Blanc Massif	83
11051	46747	600.0	6.710822	45.91972	125391	Lilas 2		2017-03-19	2017	3	Débourrement	10.0		Mont-Blanc Massif	78
11051	46748	600.0	6.710822	45.91972	125391	Lilas 2		2017-03-24	2017	3	Feuillaison	10.0		Mont-Blanc Massif	83
13224	46919	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2017-04-06	2017	4	Floraison	10.0		Mont-Blanc Massif	96
11482	46920	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2017-04-08	2017	4	Feuillaison	10.0		Mont-Blanc Massif	98
11484	46921	1070.0	6.8706	45.9315	85903	Bouleau verruqueux 4	bouleau	2017-04-06	2017	4	Feuillaison	10.0		Mont-Blanc Massif	96
11482	47076	1070.0	6.8708	45.9314	85903	Bouleau verruqueux 2	bouleau	2017-04-17	2017	4	Floraison	10.0		Mont-Blanc Massif	107
13224	47077	1077.0	6.8704	45.9314	85903	bouleau verruqueux 5	bouleau	2017-04-13	2017	4	Feuillaison	10.0		Mont-Blanc Massif	103
11621	47256	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2017-04-04	2017	4	Débourrement	10.0		Mont-Blanc Massif	94
11620	47257	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2017-04-04	2017	4	Débourrement	10.0		Mont-Blanc Massif	94
11621	47258	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 3	bouleau	2017-04-19	2017	4	Feuillaison	10.0		Mont-Blanc Massif	109
11619	47259	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2017-04-04	2017	4	Débourrement	10.0		Mont-Blanc Massif	94
11619	47260	1060.0	6.899414	45.94959	85903	Bouleau verruqueux 1	bouleau	2017-04-19	2017	4	Feuillaison	10.0		Mont-Blanc Massif	109
11620	47261	1060.0	6.899189	45.95137	85903	Bouleau verruqueux 2	bouleau	2017-04-19	2017	4	Feuillaison	10.0		Mont-Blanc Massif	109
11624	47262	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2017-04-11	2017	4	Débourrement	10.0		Mont-Blanc Massif	101
11624	47263	1060.0	6.899189	45.95137	105042	Mélèze 3	mélèze	2017-04-19	2017	4	Feuillaison	10.0		Mont-Blanc Massif	109
11623	47264	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2017-04-11	2017	4	Débourrement	10.0		Mont-Blanc Massif	101
11623	47265	1060.0	6.899189	45.95137	105042	Mélèze 2	mélèze	2017-04-19	2017	4	Feuillaison	10.0		Mont-Blanc Massif	109
11498	47280	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2017-04-18	2017	4	Feuillaison	10.0		Mont-Blanc Massif	108
11496	47281	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2017-04-20	2017	4	Feuillaison	10.0		Mont-Blanc Massif	110
11499	47385	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2017-04-27	2017	4	Feuillaison	10.0		Mont-Blanc Massif	117
12229	47535	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2017-04-05	2017	4	Débourrement	10.0		Mont-Blanc Massif	95
13350	47536	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2017-04-01	2017	4	Débourrement	10.0		Mont-Blanc Massif	91
12227	47537	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2016-10-03	2016	10	Changement de couleur	10.0		Mont-Blanc Massif	277
13350	47539	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2016-10-20	2016	10	Changement de couleur	10.0		Mont-Blanc Massif	294
12227	47540	1040.0	6.87462	45.9231	85903	Bouleau verruqueux 3	bouleau	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12229	47541	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2016-10-20	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	294
12234	47542	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2016-10-18	2016	10	Changement de couleur	10.0		Mont-Blanc Massif	292
12234	47543	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2016-10-24	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	298
13349	47544	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2016-10-16	2016	10	Changement de couleur	10.0		Mont-Blanc Massif	290
13349	47545	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2016-10-24	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	298
12236	47546	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2016-10-14	2016	10	Changement de couleur	10.0		Mont-Blanc Massif	288
12236	47547	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2016-10-22	2016	10	Changement de couleur	50.0		Mont-Blanc Massif	296
13350	47550	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2017-04-10	2017	4	Floraison	10.0		Mont-Blanc Massif	100
13350	47551	1040.0	6.87235593796	45.9213038424	85903	Bouleau 6	bouleau	2017-04-23	2017	4	Feuillaison	10.0		Mont-Blanc Massif	113
12229	47553	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2017-04-12	2017	4	Floraison	10.0		Mont-Blanc Massif	102
12229	47554	1040.0	6.870853	45.91943	85903	Bouleau verruqueux 5	bouleau	2017-04-25	2017	4	Feuillaison	10.0		Mont-Blanc Massif	115
12234	47556	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2017-03-26	2017	3	Débourrement	10.0		Mont-Blanc Massif	85
12234	47557	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2017-04-04	2017	4	Floraison	10.0		Mont-Blanc Massif	94
12234	47558	1040.0	6.87448024749756	45.9241529485307	105042	Mélèze 1	mélèze	2017-04-10	2017	4	Feuillaison	10.0		Mont-Blanc Massif	100
12236	47559	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2017-03-24	2017	3	Débourrement	10.0		Mont-Blanc Massif	83
12236	47560	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2017-04-04	2017	4	Floraison	10.0		Mont-Blanc Massif	94
12236	47561	1040.0	6.87386870384216	45.9218934533068	105042	Mélèze 3	mélèze	2017-04-10	2017	4	Feuillaison	10.0		Mont-Blanc Massif	100
13349	47562	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2017-03-29	2017	3	Débourrement	10.0		Mont-Blanc Massif	88
13349	47563	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2017-04-08	2017	4	Floraison	10.0		Mont-Blanc Massif	98
13349	47564	1040.0	6.8733885884285	45.9230241453264	105042	Mélèze 4	mélèze	2017-04-13	2017	4	Feuillaison	10.0		Mont-Blanc Massif	103
12233	47565	1040.0	6.87015400511882	45.9208081912242	113432	Epicéa 4		2017-04-28	2017	4	Débourrement	10.0		Mont-Blanc Massif	118
12232	47566	1040.0	6.87383115291596	45.9217031365427	113432	Epicéa 3		2017-04-30	2017	4	Débourrement	10.0		Mont-Blanc Massif	120
13388	47567	1040.0	6.87316596508026	45.9211620362939	113432	Epicéa 5		2017-04-29	2017	4	Débourrement	10.0		Mont-Blanc Massif	119
12232	47597	1040.0	6.87383115291596	45.9217031365427	113432	Epicéa 3		2017-05-03	2017	5	Floraison	10.0		Mont-Blanc Massif	123
13388	47598	1040.0	6.87316596508026	45.9211620362939	113432	Epicéa 5		2017-05-01	2017	5	Floraison	10.0		Mont-Blanc Massif	121
13428	47605	1045.0	6.8721	45.9306	113432	Epicéa 7		2017-05-04	2017	5	Floraison	10.0		Mont-Blanc Massif	124
